Time (s), df/f, epoch
1158.2748, -0.0218, 1
1158.2848, -0.0217, 1
1158.2948, -0.0197, 1
1158.3048, -0.0178, 1
1158.3148, -0.0172, 1
1158.3248, -0.0164, 1
1158.3348, -0.0158, 1
1158.3448, -0.0162, 1
1158.3548, -0.0166, 1
1158.3648, -0.0156, 1
1158.3748, -0.0152, 1
1158.3848, -0.0153, 1
1158.3948, -0.0164, 1
1158.4048, -0.0175, 1
1158.4148, -0.0188, 1
1158.4248, -0.0201, 1
1158.4348, -0.0192, 1
1158.4448, -0.0170, 1
1158.4548, -0.0153, 1
1158.4648, -0.0155, 1
1158.4748, -0.0171, 1
1158.4848, -0.0199, 1
1158.4948, -0.0226, 1
1158.5048, -0.0234, 1
1158.5148, -0.0229, 1
1158.5248, -0.0228, 1
1158.5348, -0.0228, 1
1158.5448, -0.0228, 1
1158.5548, -0.0222, 1
1158.5648, -0.0221, 1
1158.5748, -0.0219, 1
1158.5848, -0.0207, 1
1158.5948, -0.0171, 1
1158.6048, -0.0173, 1
1158.6148, -0.0182, 1
1158.6248, -0.0196, 1
1158.6348, -0.0192, 1
1158.6448, -0.0177, 1
1158.6548, -0.0150, 1
1158.6648, -0.0117, 1
1158.6748, -0.0094, 1
1158.6848, -0.0101, 1
1158.6948, -0.0130, 1
1158.7048, -0.0171, 1
1158.7148, -0.0210, 1
1158.7248, -0.0231, 1
1158.7348, -0.0220, 1
1158.7448, -0.0193, 1
1158.7548, -0.0169, 1
1158.7648, -0.0155, 1
1158.7748, -0.0147, 1
1158.7848, -0.0154, 1
1158.7948, -0.0178, 1
1158.8048, -0.0195, 1
1158.8148, -0.0190, 1
1158.8248, -0.0171, 1
1158.8348, -0.0156, 1
1158.8448, -0.0141, 1
1158.8548, -0.0120, 1
1158.8648, -0.0108, 1
1158.8748, -0.0105, 1
1158.8848, -0.0106, 1
1158.8948, -0.0126, 1
1158.9048, -0.0153, 1
1158.9148, -0.0177, 1
1158.9248, -0.0172, 1
1158.9348, -0.0149, 1
1158.9448, -0.0152, 1
1158.9548, -0.0138, 1
1158.9648, -0.0122, 1
1158.9748, -0.0100, 1
1158.9848, -0.0088, 1
1158.9948, -0.0082, 1
1159.0048, -0.0083, 1
1159.0148, -0.0090, 1
1159.0248, -0.0095, 1
1159.0348, -0.0087, 1
1159.0448, -0.0090, 1
1159.0548, -0.0117, 1
1159.0648, -0.0146, 1
1159.0748, -0.0166, 1
1159.0848, -0.0178, 1
1159.0948, -0.0186, 1
1159.1048, -0.0175, 1
1159.1148, -0.0160, 1
1159.1248, -0.0153, 1
1159.1348, -0.0158, 1
1159.1448, -0.0159, 1
1159.1548, -0.0159, 1
1159.1648, -0.0152, 1
1159.1748, -0.0152, 1
1159.1848, -0.0138, 1
1159.1948, -0.0163, 1
1159.2048, -0.0189, 1
1159.2148, -0.0210, 1
1159.2248, -0.0227, 1
1159.2348, -0.0228, 1
1159.2448, -0.0235, 1
1159.2548, -0.0230, 1
1159.2648, -0.0211, 1
1159.2748, -0.0217, 1
1159.2848, -0.0221, 1
1159.2948, -0.0215, 1
1159.3048, -0.0203, 1
1159.3148, -0.0203, 1
1159.3248, -0.0211, 1
1159.3348, -0.0223, 1
1159.3448, -0.0243, 1
1159.3548, -0.0261, 1
1159.3648, -0.0266, 1
1159.3748, -0.0249, 1
1159.3848, -0.0223, 1
1159.3948, -0.0208, 1
1159.4048, -0.0206, 1
1159.4148, -0.0205, 1
1159.4248, -0.0209, 1
1159.4348, -0.0198, 1
1159.4448, -0.0164, 1
1159.4548, -0.0147, 1
1159.4648, -0.0150, 1
1159.4748, -0.0170, 1
1159.4848, -0.0210, 1
1159.4948, -0.0246, 1
1159.5048, -0.0268, 1
1159.5148, -0.0267, 1
1159.5248, -0.0248, 1
1159.5348, -0.0239, 1
1159.5448, -0.0226, 1
1159.5548, -0.0216, 1
1159.5648, -0.0208, 1
1159.5748, -0.0213, 1
1159.5848, -0.0209, 1
1159.5948, -0.0203, 1
1159.6048, -0.0202, 1
1159.6148, -0.0217, 1
1159.6248, -0.0229, 1
1159.6348, -0.0240, 1
1159.6448, -0.0250, 1
1159.6548, -0.0248, 1
1159.6648, -0.0238, 1
1159.6748, -0.0239, 1
1159.6848, -0.0253, 1
1159.6948, -0.0257, 1
1159.7048, -0.0250, 1
1159.7148, -0.0232, 1
1159.7248, -0.0227, 1
1159.7348, -0.0215, 1
1159.7448, -0.0213, 1
1159.7548, -0.0206, 1
1159.7648, -0.0219, 1
1159.7748, -0.0187, 1
1159.7848, -0.0161, 1
1159.7948, -0.0139, 1
1159.8048, -0.0149, 1
1159.8148, -0.0172, 1
1159.8248, -0.0207, 1
1159.8348, -0.0234, 1
1159.8448, -0.0244, 1
1159.8548, -0.0226, 1
1159.8648, -0.0213, 1
1159.8748, -0.0207, 1
1159.8848, -0.0195, 1
1159.8948, -0.0185, 1
1159.9048, -0.0183, 1
1159.9148, -0.0187, 1
1159.9248, -0.0184, 1
1159.9348, -0.0187, 1
1159.9448, -0.0200, 1
1159.9548, -0.0210, 1
1159.9648, -0.0205, 1
1159.9748, -0.0189, 1
1159.9848, -0.0174, 1
1159.9948, -0.0163, 1
1160.0048, -0.0163, 1
1160.0148, -0.0186, 1
1160.0248, -0.0219, 1
1160.0348, -0.0227, 1
1160.0448, -0.0210, 1
1160.0548, -0.0191, 1
1160.0648, -0.0174, 1
1160.0748, -0.0169, 1
1160.0848, -0.0179, 1
1160.0948, -0.0201, 1
1160.1048, -0.0209, 1
1160.1148, -0.0195, 1
1160.1248, -0.0202, 1
1160.1348, -0.0207, 1
1160.1448, -0.0219, 1
1160.1548, -0.0232, 1
1160.1648, -0.0251, 1
1160.1748, -0.0263, 1
1160.1848, -0.0251, 1
1160.1948, -0.0236, 1
1160.2048, -0.0227, 1
1160.2148, -0.0227, 1
1160.2248, -0.0241, 1
1160.2348, -0.0261, 1
1160.2448, -0.0270, 1
1160.2548, -0.0251, 1
1160.2648, -0.0215, 1
1160.2748, -0.0195, 1
1160.2848, -0.0192, 1
1160.2948, -0.0198, 1
1160.3048, -0.0207, 1
1160.3148, -0.0221, 1
1160.3248, -0.0235, 1
1160.3348, -0.0236, 1
1160.3448, -0.0222, 1
1160.3548, -0.0227, 1
1160.3648, -0.0209, 1
1160.3748, -0.0169, 1
1160.3848, -0.0167, 1
1160.3948, -0.0174, 1
1160.4048, -0.0208, 1
1160.4148, -0.0220, 1
1160.4248, -0.0221, 1
1160.4348, -0.0209, 1
1160.4448, -0.0182, 1
1160.4548, -0.0164, 1
1160.4648, -0.0166, 1
1160.4748, -0.0172, 1
1160.4848, -0.0170, 1
1160.4948, -0.0178, 1
1160.5048, -0.0194, 1
1160.5148, -0.0199, 1
1160.5248, -0.0198, 1
1160.5348, -0.0198, 1
1160.5448, -0.0203, 1
1160.5548, -0.0206, 1
1160.5648, -0.0210, 1
1160.5748, -0.0209, 1
1160.5848, -0.0190, 1
1160.5948, -0.0153, 1
1160.6048, -0.0129, 1
1160.6148, -0.0130, 1
1160.6248, -0.0125, 1
1160.6348, -0.0120, 1
1160.6448, -0.0124, 1
1160.6548, -0.0134, 1
1160.6648, -0.0147, 1
1160.6748, -0.0155, 1
1160.6848, -0.0165, 1
1160.6948, -0.0186, 1
1160.7048, -0.0197, 1
1160.7148, -0.0197, 1
1160.7248, -0.0182, 1
1160.7348, -0.0165, 1
1160.7448, -0.0160, 1
1160.7548, -0.0162, 1
1160.7648, -0.0166, 1
1160.7748, -0.0153, 1
1160.7848, -0.0131, 1
1160.7948, -0.0128, 1
1160.8048, -0.0146, 1
1160.8148, -0.0159, 1
1160.8248, -0.0154, 1
1160.8348, -0.0136, 1
1160.8448, -0.0115, 1
1160.8548, -0.0093, 1
1160.8648, -0.0093, 1
1160.8748, -0.0115, 1
1160.8848, -0.0138, 1
1160.8948, -0.0159, 1
1160.9048, -0.0174, 1
1160.9148, -0.0175, 1
1160.9248, -0.0167, 1
1160.9348, -0.0146, 1
1160.9448, -0.0136, 1
1160.9548, -0.0151, 1
1160.9648, -0.0166, 1
1160.9748, -0.0179, 1
1160.9848, -0.0203, 1
1160.9948, -0.0208, 1
1161.0048, -0.0200, 1
1161.0148, -0.0198, 1
1161.0248, -0.0180, 1
1161.0348, -0.0169, 1
1161.0448, -0.0156, 1
1161.0548, -0.0170, 1
1161.0648, -0.0192, 1
1161.0748, -0.0198, 1
1161.0848, -0.0190, 1
1161.0948, -0.0177, 1
1161.1048, -0.0155, 1
1161.1148, -0.0134, 1
1161.1248, -0.0124, 1
1161.1348, -0.0125, 1
1161.1448, -0.0129, 1
1161.1548, -0.0133, 1
1161.1648, -0.0145, 1
1161.1748, -0.0157, 1
1161.1848, -0.0153, 1
1161.1948, -0.0146, 1
1161.2048, -0.0164, 1
1161.2148, -0.0183, 1
1161.2248, -0.0196, 1
1161.2348, -0.0195, 1
1161.2448, -0.0191, 1
1161.2548, -0.0185, 1
1161.2648, -0.0172, 1
1161.2748, -0.0181, 1
1161.2848, -0.0195, 1
1161.2948, -0.0195, 1
1161.3048, -0.0193, 1
1161.3148, -0.0199, 1
1161.3248, -0.0198, 1
1161.3348, -0.0200, 1
1161.3448, -0.0215, 1
1161.3548, -0.0243, 1
1161.3648, -0.0256, 1
1161.3748, -0.0244, 1
1161.3848, -0.0217, 1
1161.3948, -0.0198, 1
1161.4048, -0.0191, 1
1161.4148, -0.0192, 1
1161.4248, -0.0204, 1
1161.4348, -0.0226, 1
1161.4448, -0.0227, 1
1161.4548, -0.0214, 1
1161.4648, -0.0206, 1
1161.4748, -0.0204, 1
1161.4848, -0.0190, 1
1161.4948, -0.0175, 1
1161.5048, -0.0160, 1
1161.5148, -0.0152, 1
1161.5248, -0.0131, 1
1161.5348, -0.0143, 1
1161.5448, -0.0181, 1
1161.5548, -0.0204, 1
1161.5648, -0.0206, 1
1161.5748, -0.0199, 1
1161.5848, -0.0185, 1
1161.5948, -0.0157, 1
1161.6048, -0.0152, 1
1161.6148, -0.0159, 1
1161.6248, -0.0172, 1
1161.6348, -0.0187, 1
1161.6448, -0.0196, 1
1161.6548, -0.0198, 1
1161.6648, -0.0181, 1
1161.6748, -0.0160, 1
1161.6848, -0.0156, 1
1161.6948, -0.0156, 1
1161.7048, -0.0157, 1
1161.7148, -0.0170, 1
1161.7248, -0.0184, 1
1161.7348, -0.0186, 1
1161.7448, -0.0166, 1
1161.7548, -0.0138, 1
1161.7648, -0.0132, 1
1161.7748, -0.0138, 1
1161.7848, -0.0136, 1
1161.7948, -0.0143, 1
1161.8048, -0.0163, 1
1161.8148, -0.0186, 1
1161.8248, -0.0210, 1
1161.8348, -0.0227, 1
1161.8448, -0.0226, 1
1161.8548, -0.0198, 1
1161.8648, -0.0166, 1
1161.8748, -0.0161, 1
1161.8848, -0.0158, 1
1161.8948, -0.0166, 1
1161.9048, -0.0180, 1
1161.9148, -0.0197, 1
1161.9248, -0.0200, 1
1161.9348, -0.0191, 1
1161.9448, -0.0191, 1
1161.9548, -0.0190, 1
1161.9648, -0.0193, 1
1161.9748, -0.0200, 1
1161.9848, -0.0208, 1
1161.9948, -0.0211, 1
1162.0048, -0.0205, 1
1162.0148, -0.0204, 1
1162.0248, -0.0219, 1
1162.0348, -0.0219, 1
1162.0448, -0.0202, 1
1162.0548, -0.0176, 1
1162.0648, -0.0159, 1
1162.0748, -0.0154, 1
1162.0848, -0.0161, 1
1162.0948, -0.0180, 1
1162.1048, -0.0190, 1
1162.1148, -0.0184, 1
1162.1248, -0.0161, 1
1162.1348, -0.0152, 1
1162.1448, -0.0152, 1
1162.1548, -0.0159, 1
1162.1648, -0.0167, 1
1162.1748, -0.0167, 1
1162.1848, -0.0161, 1
1162.1948, -0.0160, 1
1162.2048, -0.0173, 1
1162.2148, -0.0193, 1
1162.2248, -0.0205, 1
1162.2348, -0.0217, 1
1162.2448, -0.0215, 1
1162.2548, -0.0196, 1
1162.2648, -0.0165, 1
1162.2748, -0.0157, 1
1162.2848, -0.0165, 1
1162.2948, -0.0172, 1
1162.3048, -0.0176, 1
1162.3148, -0.0184, 1
1162.3248, -0.0191, 1
1162.3348, -0.0186, 1
1162.3448, -0.0175, 1
1162.3548, -0.0174, 1
1162.3648, -0.0192, 1
1162.3748, -0.0206, 1
1162.3848, -0.0222, 1
1162.3948, -0.0234, 1
1162.4048, -0.0232, 1
1162.4148, -0.0211, 1
1162.4248, -0.0209, 1
1162.4348, -0.0213, 1
1162.4448, -0.0217, 1
1162.4548, -0.0220, 1
1162.4648, -0.0228, 1
1162.4748, -0.0234, 1
1162.4848, -0.0226, 1
1162.4948, -0.0220, 1
1162.5048, -0.0230, 1
1162.5148, -0.0241, 1
1162.5248, -0.0232, 1
1162.5348, -0.0223, 1
1162.5448, -0.0226, 1
1162.5548, -0.0242, 1
1162.5648, -0.0266, 1
1162.5748, -0.0291, 1
1162.5848, -0.0305, 1
1162.5948, -0.0301, 1
1162.6048, -0.0287, 1
1162.6148, -0.0298, 1
1162.6248, -0.0314, 1
1162.6348, -0.0327, 1
1162.6448, -0.0334, 1
1162.6548, -0.0330, 1
1162.6648, -0.0311, 1
1162.6748, -0.0290, 1
1162.6848, -0.0275, 1
1162.6948, -0.0282, 1
1162.7048, -0.0297, 1
1162.7148, -0.0297, 1
1162.7248, -0.0311, 1
1162.7348, -0.0298, 1
1162.7448, -0.0283, 1
1162.7548, -0.0269, 1
1162.7648, -0.0275, 1
1162.7748, -0.0275, 1
1162.7848, -0.0261, 1
1162.7948, -0.0241, 1
1162.8048, -0.0225, 1
1162.8148, -0.0215, 1
1162.8248, -0.0214, 1
1162.8348, -0.0221, 1
1162.8448, -0.0231, 1
1162.8548, -0.0236, 1
1162.8648, -0.0241, 1
1162.8748, -0.0244, 1
1162.8848, -0.0235, 1
1162.8948, -0.0224, 1
1162.9048, -0.0221, 1
1162.9148, -0.0217, 1
1162.9248, -0.0203, 1
1162.9348, -0.0185, 1
1162.9448, -0.0181, 1
1162.9548, -0.0208, 1
1162.9648, -0.0230, 1
1162.9748, -0.0248, 1
1162.9848, -0.0267, 1
1162.9948, -0.0279, 1
1163.0048, -0.0259, 1
1163.0148, -0.0225, 1
1163.0248, -0.0224, 1
1163.0348, -0.0236, 1
1163.0448, -0.0245, 1
1163.0548, -0.0243, 1
1163.0648, -0.0245, 1
1163.0748, -0.0241, 1
1163.0848, -0.0239, 1
1163.0948, -0.0250, 1
1163.1048, -0.0259, 1
1163.1148, -0.0259, 1
1163.1248, -0.0262, 1
1163.1348, -0.0269, 1
1163.1448, -0.0274, 1
1163.1548, -0.0272, 1
1163.1648, -0.0269, 1
1163.1748, -0.0276, 1
1163.1848, -0.0282, 1
1163.1948, -0.0276, 1
1163.2048, -0.0277, 1
1163.2148, -0.0289, 1
1163.2248, -0.0290, 1
1163.2348, -0.0290, 1
1163.2448, -0.0289, 1
1163.2548, -0.0287, 1
1163.2648, -0.0260, 1
1163.2748, -0.0245, 1
1163.2848, -0.0259, 1
1163.2948, -0.0289, 1
1163.3048, -0.0304, 1
1163.3148, -0.0305, 1
1163.3248, -0.0304, 1
1163.3348, -0.0291, 1
1163.3448, -0.0277, 1
1163.3548, -0.0275, 1
1163.3648, -0.0281, 1
1163.3748, -0.0275, 1
1163.3848, -0.0256, 1
1163.3948, -0.0234, 1
1163.4048, -0.0216, 1
1163.4148, -0.0198, 1
1163.4248, -0.0204, 1
1163.4348, -0.0244, 1
1163.4448, -0.0276, 1
1163.4548, -0.0284, 1
1163.4648, -0.0278, 1
1163.4748, -0.0264, 1
1163.4848, -0.0246, 1
1163.4948, -0.0236, 1
1163.5048, -0.0251, 1
1163.5148, -0.0266, 1
1163.5248, -0.0263, 1
1163.5348, -0.0266, 1
1163.5448, -0.0295, 1
1163.5548, -0.0326, 1
1163.5648, -0.0337, 1
1163.5748, -0.0330, 1
1163.5848, -0.0324, 1
1163.5948, -0.0290, 1
1163.6048, -0.0258, 1
1163.6148, -0.0247, 1
1163.6248, -0.0251, 1
1163.6348, -0.0260, 1
1163.6448, -0.0262, 1
1163.6548, -0.0265, 1
1163.6648, -0.0255, 1
1163.6748, -0.0233, 1
1163.6848, -0.0214, 1
1163.6948, -0.0217, 1
1163.7048, -0.0230, 1
1163.7148, -0.0246, 1
1163.7248, -0.0254, 1
1163.7348, -0.0257, 1
1163.7448, -0.0250, 1
1163.7548, -0.0247, 1
1163.7648, -0.0257, 1
1163.7748, -0.0273, 1
1163.7848, -0.0275, 1
1163.7948, -0.0274, 1
1163.8048, -0.0277, 1
1163.8148, -0.0289, 1
1163.8248, -0.0290, 1
1163.8348, -0.0290, 1
1163.8448, -0.0296, 1
1163.8548, -0.0287, 1
1163.8648, -0.0267, 1
1163.8748, -0.0260, 1
1163.8848, -0.0267, 1
1163.8948, -0.0274, 1
1163.9048, -0.0282, 1
1163.9148, -0.0296, 1
1163.9248, -0.0303, 1
1163.9348, -0.0285, 1
1163.9448, -0.0282, 1
1163.9548, -0.0281, 1
1163.9648, -0.0288, 1
1163.9748, -0.0297, 1
1163.9848, -0.0315, 1
1163.9948, -0.0331, 1
1164.0048, -0.0332, 1
1164.0148, -0.0324, 1
1164.0248, -0.0325, 1
1164.0348, -0.0332, 1
1164.0448, -0.0325, 1
1164.0548, -0.0314, 1
1164.0648, -0.0309, 1
1164.0748, -0.0306, 1
1164.0848, -0.0301, 1
1164.0948, -0.0310, 1
1164.1048, -0.0325, 1
1164.1148, -0.0331, 1
1164.1248, -0.0331, 1
1164.1348, -0.0323, 1
1164.1448, -0.0309, 1
1164.1548, -0.0279, 1
1164.1648, -0.0240, 1
1164.1748, -0.0233, 1
1164.1848, -0.0253, 1
1164.1948, -0.0268, 1
1164.2048, -0.0293, 1
1164.2148, -0.0312, 1
1164.2248, -0.0320, 1
1164.2348, -0.0316, 1
1164.2448, -0.0312, 1
1164.2548, -0.0316, 1
1164.2648, -0.0317, 1
1164.2748, -0.0312, 1
1164.2848, -0.0313, 1
1164.2948, -0.0310, 1
1164.3048, -0.0302, 1
1164.3148, -0.0300, 1
1164.3248, -0.0306, 1
1164.3348, -0.0312, 1
1164.3448, -0.0308, 1
1164.3548, -0.0300, 1
1164.3648, -0.0307, 1
1164.3748, -0.0321, 1
1164.3848, -0.0330, 1
1164.3948, -0.0340, 1
1164.4048, -0.0332, 1
1164.4148, -0.0309, 1
1164.4248, -0.0278, 1
1164.4348, -0.0273, 1
1164.4448, -0.0260, 1
1164.4548, -0.0251, 1
1164.4648, -0.0230, 1
1164.4748, -0.0236, 1
1164.4848, -0.0245, 1
1164.4948, -0.0251, 1
1164.5048, -0.0253, 1
1164.5148, -0.0258, 1
1164.5248, -0.0253, 1
1164.5348, -0.0245, 1
1164.5448, -0.0233, 1
1164.5548, -0.0235, 1
1164.5648, -0.0244, 1
1164.5748, -0.0261, 1
1164.5848, -0.0268, 1
1164.5948, -0.0266, 1
1164.6048, -0.0250, 1
1164.6148, -0.0238, 1
1164.6248, -0.0239, 1
1164.6348, -0.0237, 1
1164.6448, -0.0232, 1
1164.6548, -0.0224, 1
1164.6648, -0.0217, 1
1164.6748, -0.0204, 1
1164.6848, -0.0197, 1
1164.6948, -0.0201, 1
1164.7048, -0.0224, 1
1164.7148, -0.0243, 1
1164.7248, -0.0252, 1
1164.7348, -0.0263, 1
1164.7448, -0.0246, 1
1164.7548, -0.0213, 1
1164.7648, -0.0212, 1
1164.7748, -0.0227, 1
1164.7848, -0.0227, 1
1164.7948, -0.0212, 1
1164.8048, -0.0192, 1
1164.8148, -0.0177, 1
1164.8248, -0.0167, 1
1164.8348, -0.0176, 1
1164.8448, -0.0203, 1
1164.8548, -0.0221, 1
1164.8648, -0.0216, 1
1164.8748, -0.0202, 1
1164.8848, -0.0187, 1
1164.8948, -0.0171, 1
1164.9048, -0.0166, 1
1164.9148, -0.0179, 1
1164.9248, -0.0193, 1
1164.9348, -0.0196, 1
1164.9448, -0.0190, 1
1164.9548, -0.0184, 1
1164.9648, -0.0182, 1
1164.9748, -0.0178, 1
1164.9848, -0.0185, 1
1164.9948, -0.0199, 1
1165.0048, -0.0206, 1
1165.0148, -0.0207, 1
1165.0248, -0.0207, 1
1165.0348, -0.0212, 1
1165.0448, -0.0214, 1
1165.0548, -0.0214, 1
1165.0648, -0.0221, 1
1165.0748, -0.0214, 1
1165.0848, -0.0191, 1
1165.0948, -0.0172, 1
1165.1048, -0.0196, 1
1165.1148, -0.0208, 1
1165.1248, -0.0213, 1
1165.1348, -0.0215, 1
1165.1448, -0.0220, 1
1165.1548, -0.0222, 1
1165.1648, -0.0228, 1
1165.1748, -0.0235, 1
1165.1848, -0.0238, 1
1165.1948, -0.0227, 1
1165.2048, -0.0210, 1
1165.2148, -0.0201, 1
1165.2248, -0.0199, 1
1165.2348, -0.0204, 1
1165.2448, -0.0207, 1
1165.2548, -0.0215, 1
1165.2648, -0.0218, 1
1165.2748, -0.0213, 1
1165.2848, -0.0218, 1
1165.2948, -0.0235, 1
1165.3048, -0.0251, 1
1165.3148, -0.0256, 1
1165.3248, -0.0261, 1
1165.3348, -0.0253, 1
1165.3448, -0.0237, 1
1165.3548, -0.0247, 1
1165.3648, -0.0271, 1
1165.3748, -0.0292, 1
1165.3848, -0.0290, 1
1165.3948, -0.0282, 1
1165.4048, -0.0282, 1
1165.4148, -0.0287, 1
1165.4248, -0.0281, 1
1165.4348, -0.0272, 1
1165.4448, -0.0275, 1
1165.4548, -0.0272, 1
1165.4648, -0.0265, 1
1165.4748, -0.0258, 1
1165.4848, -0.0248, 1
1165.4948, -0.0235, 1
1165.5048, -0.0232, 1
1165.5148, -0.0237, 1
1165.5248, -0.0231, 1
1165.5348, -0.0214, 1
1165.5448, -0.0210, 1
1165.5548, -0.0226, 1
1165.5648, -0.0246, 1
1165.5748, -0.0260, 1
1165.5848, -0.0260, 1
1165.5948, -0.0260, 1
1165.6048, -0.0238, 1
1165.6148, -0.0238, 1
1165.6248, -0.0253, 1
1165.6348, -0.0268, 1
1165.6448, -0.0290, 1
1165.6548, -0.0290, 1
1165.6648, -0.0290, 1
1165.6748, -0.0275, 1
1165.6848, -0.0262, 1
1165.6948, -0.0266, 1
1165.7048, -0.0268, 1
1165.7148, -0.0273, 1
1165.7248, -0.0269, 1
1165.7348, -0.0268, 1
1165.7448, -0.0267, 1
1165.7548, -0.0262, 1
1165.7648, -0.0260, 1
1165.7748, -0.0266, 1
1165.7848, -0.0272, 1
1165.7948, -0.0270, 1
1165.8048, -0.0262, 1
1165.8148, -0.0258, 1
1165.8248, -0.0246, 1
1165.8348, -0.0226, 1
1165.8448, -0.0232, 1
1165.8548, -0.0248, 1
1165.8648, -0.0272, 1
1165.8748, -0.0288, 1
1165.8848, -0.0299, 1
1165.8948, -0.0298, 1
1165.9048, -0.0288, 1
1165.9148, -0.0291, 1
1165.9248, -0.0291, 1
1165.9348, -0.0284, 1
1165.9448, -0.0270, 1
1165.9548, -0.0267, 1
1165.9648, -0.0268, 1
1165.9748, -0.0266, 1
1165.9848, -0.0274, 1
1165.9948, -0.0286, 1
1166.0048, -0.0288, 1
1166.0148, -0.0263, 1
1166.0248, -0.0246, 1
1166.0348, -0.0263, 1
1166.0448, -0.0295, 1
1166.0548, -0.0327, 1
1166.0648, -0.0339, 1
1166.0748, -0.0327, 1
1166.0848, -0.0290, 1
1166.0948, -0.0256, 1
1166.1048, -0.0259, 1
1166.1148, -0.0280, 1
1166.1248, -0.0295, 1
1166.1348, -0.0287, 1
1166.1448, -0.0271, 1
1166.1548, -0.0263, 1
1166.1648, -0.0277, 1
1166.1748, -0.0294, 1
1166.1848, -0.0319, 1
1166.1948, -0.0317, 1
1166.2048, -0.0298, 1
1166.2148, -0.0267, 1
1166.2248, -0.0260, 1
1166.2348, -0.0253, 1
1166.2448, -0.0268, 1
1166.2548, -0.0289, 1
1166.2648, -0.0295, 1
1166.2748, -0.0269, 1
1166.2848, -0.0248, 1
1166.2948, -0.0238, 1
1166.3048, -0.0238, 1
1166.3148, -0.0245, 1
1166.3248, -0.0257, 1
1166.3348, -0.0259, 1
1166.3448, -0.0247, 1
1166.3548, -0.0235, 1
1166.3648, -0.0240, 1
1166.3748, -0.0251, 1
1166.3848, -0.0252, 1
1166.3948, -0.0253, 1
1166.4048, -0.0252, 1
1166.4148, -0.0248, 1
1166.4248, -0.0235, 1
1166.4348, -0.0234, 1
1166.4448, -0.0238, 1
1166.4548, -0.0242, 1
1166.4648, -0.0241, 1
1166.4748, -0.0236, 1
1166.4848, -0.0230, 1
1166.4948, -0.0209, 1
1166.5048, -0.0191, 1
1166.5148, -0.0203, 1
1166.5248, -0.0218, 1
1166.5348, -0.0209, 1
1166.5448, -0.0206, 1
1166.5548, -0.0210, 1
1166.5648, -0.0220, 1
1166.5748, -0.0240, 1
1166.5848, -0.0258, 1
1166.5948, -0.0278, 1
1166.6048, -0.0287, 1
1166.6148, -0.0280, 1
1166.6248, -0.0273, 1
1166.6348, -0.0262, 1
1166.6448, -0.0250, 1
1166.6548, -0.0250, 1
1166.6648, -0.0262, 1
1166.6748, -0.0260, 1
1166.6848, -0.0244, 1
1166.6948, -0.0237, 1
1166.7048, -0.0239, 1
1166.7148, -0.0243, 1
1166.7248, -0.0238, 1
1166.7348, -0.0237, 1
1166.7448, -0.0235, 1
1166.7548, -0.0218, 1
1166.7648, -0.0193, 1
1166.7748, -0.0200, 1
1166.7848, -0.0208, 1
1166.7948, -0.0215, 1
1166.8048, -0.0223, 1
1166.8148, -0.0245, 1
1166.8248, -0.0253, 1
1166.8348, -0.0259, 1
1166.8448, -0.0260, 1
1166.8548, -0.0259, 1
1166.8648, -0.0238, 1
1166.8748, -0.0217, 1
1166.8848, -0.0208, 1
1166.8948, -0.0213, 1
1166.9048, -0.0213, 1
1166.9148, -0.0222, 1
1166.9248, -0.0240, 1
1166.9348, -0.0247, 1
1166.9448, -0.0235, 1
1166.9548, -0.0225, 1
1166.9648, -0.0232, 1
1166.9748, -0.0233, 1
1166.9848, -0.0235, 1
1166.9948, -0.0248, 1
1167.0048, -0.0263, 1
1167.0148, -0.0271, 1
1167.0248, -0.0287, 1
1167.0348, -0.0310, 1
1167.0448, -0.0319, 1
1167.0548, -0.0312, 1
1167.0648, -0.0292, 1
1167.0748, -0.0269, 1
1167.0848, -0.0245, 1
1167.0948, -0.0209, 1
1167.1048, -0.0202, 1
1167.1148, -0.0207, 1
1167.1248, -0.0211, 1
1167.1348, -0.0211, 1
1167.1448, -0.0206, 1
1167.1548, -0.0204, 1
1167.1648, -0.0194, 1
1167.1748, -0.0200, 1
1167.1848, -0.0232, 1
1167.1948, -0.0252, 1
1167.2048, -0.0251, 1
1167.2148, -0.0241, 1
1167.2248, -0.0224, 1
1167.2348, -0.0213, 1
1167.2448, -0.0201, 1
1167.2548, -0.0198, 1
1167.2648, -0.0210, 1
1167.2748, -0.0217, 1
1167.2848, -0.0222, 1
1167.2948, -0.0226, 1
1167.3048, -0.0237, 1
1167.3148, -0.0238, 1
1167.3248, -0.0237, 1
1167.3348, -0.0237, 1
1167.3448, -0.0235, 1
1167.3548, -0.0224, 1
1167.3648, -0.0239, 1
1167.3748, -0.0253, 1
1167.3848, -0.0261, 1
1167.3948, -0.0265, 1
1167.4048, -0.0260, 1
1167.4148, -0.0251, 1
1167.4248, -0.0224, 1
1167.4348, -0.0201, 1
1167.4448, -0.0192, 1
1167.4548, -0.0189, 1
1167.4648, -0.0185, 1
1167.4748, -0.0192, 1
1167.4848, -0.0204, 1
1167.4948, -0.0214, 1
1167.5048, -0.0225, 1
1167.5148, -0.0229, 1
1167.5248, -0.0224, 1
1167.5348, -0.0215, 1
1167.5448, -0.0204, 1
1167.5548, -0.0204, 1
1167.5648, -0.0207, 1
1167.5748, -0.0207, 1
1167.5848, -0.0202, 1
